datetime	AR	CO	MX	PE	CL	EC	VE	CR	GT	SV	UY	PY	PA	HN	NI	DO	BO	CU	PR	ES
2019-05-21 15:20:05	12594	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-21 16:20:00	NULL	98849	102477	29456	18001	3173	19462	1711	3967	3444	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-21 16:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3173	241	1167	3174	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-21 16:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	337	707	310	31	111	NULL
2019-05-21 16:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2567
2019-05-21 16:20:05	12604	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-21 17:20:00	NULL	98963	102495	29478	17966	3180	19392	1706	3958	3457	3180	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-21 17:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	244	1168	3180	342	707	310	31	111	NULL
2019-05-21 17:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2567
2019-05-21 17:20:05	12767	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-21 18:20:00	NULL	98987	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-21 18:20:01	12819	NULL	102422	29433	17947	3178	19413	1705	3965	3459	3178	248	1168	3178	342	707	310	31	111	2567
2019-05-21 19:20:00	12840	98996	102469	29447	17940	NULL	19407	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-21 19:20:01	NULL	NULL	NULL	NULL	NULL	3192	NULL	1714	3984	3463	3192	248	1165	3192	344	707	310	31	111	2567
2019-05-21 20:20:00	12852	99144	102532	29467	17937	3195	19452	1715	3986	3463	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-21 20:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3195	248	1164	3195	343	707	310	31	111	2567
2019-05-21 21:20:01	NULL	99226	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-21 21:20:02	NULL	NULL	102635	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-21 22:20:00	NULL	99430	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-21 22:20:01	12877	NULL	102721	29486	17934	3207	19507	1718	3992	3478	3207	248	1163	3208	347	709	310	31	NULL	2567
2019-05-21 22:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	111	NULL
2019-05-21 23:20:00	12877	99628	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-21 23:20:01	NULL	NULL	102895	29543	17942	3206	19502	1717	4012	3484	3206	248	1163	3206	347	709	310	31	111	2567
2019-05-22 00:20:00	NULL	99773	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 00:20:01	12880	NULL	103100	29616	17951	3209	19502	1717	4017	3485	3209	248	1162	3208	345	709	310	31	111	2567
2019-05-22 01:20:00	12884	99818	103138	29630	17950	3210	19502	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 01:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1718	4018	3483	3210	248	1162	3210	345	709	310	31	111	2567
2019-05-22 02:20:00	12893	99824	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 02:20:01	NULL	NULL	103133	29640	17952	3210	19502	1718	4018	3483	3210	248	1162	3210	345	709	310	31	111	2567
2019-05-22 03:20:00	NULL	99848	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 03:20:01	12893	NULL	103160	29648	17952	3209	19502	1718	4019	3483	3209	248	1162	3209	345	709	310	31	111	2567
2019-05-22 04:20:00	12893	99869	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 04:20:01	NULL	NULL	103221	29642	17953	3209	19496	1718	4019	3483	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 05:20:00	NULL	99872	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 05:20:01	12893	NULL	103240	29635	17953	3209	19496	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 05:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1718	4019	3482	3209	248	1162	3209	345	709	310	31	111	2567
2019-05-22 06:20:00	12893	99872	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 06:20:01	NULL	NULL	103260	29623	17953	3209	19496	1718	4019	3482	3209	248	1162	3209	345	709	310	31	111	2567
2019-05-22 07:20:00	NULL	99870	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 07:20:01	12893	NULL	103264	29629	17958	3209	19496	1713	4017	3475	3209	248	1162	3209	345	709	310	31	111	2567
2019-05-22 08:20:00	12893	99796	103264	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 08:20:01	NULL	NULL	NULL	29627	17956	3195	19496	1712	4016	3475	3195	248	1162	3195	345	709	310	31	111	2568
2019-05-22 09:20:00	12891	99622	103210	NULL	17946	3191	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 09:20:01	NULL	NULL	NULL	29620	NULL	NULL	19492	1712	4015	3475	3191	248	1162	3191	345	709	310	31	111	2567
2019-05-22 10:20:00	12881	99531	103055	29606	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 10:20:01	NULL	NULL	NULL	NULL	17932	3189	19492	1710	4011	3461	3189	248	1162	3189	345	709	310	31	111	2567
2019-05-22 11:20:00	12832	99446	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 11:20:01	NULL	NULL	102975	29554	17912	3172	19402	1709	4008	3457	3172	248	1161	3172	344	709	310	31	111	2568
2019-05-22 12:20:00	12814	99360	102900	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 12:20:01	NULL	NULL	NULL	29534	17896	3164	19310	1709	NULL	3452	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 13:20:00	12818	99347	102811	29514	17893	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 13:20:01	NULL	NULL	NULL	NULL	NULL	3161	19369	1702	3994	3445	3161	248	1158	3161	344	709	312	31	111	2568
2019-05-22 14:20:00	12921	99532	102739	NULL	17927	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 14:20:01	NULL	NULL	NULL	29492	NULL	3168	19344	1700	3999	3445	3168	248	1164	3168	349	707	312	31	111	2568
2019-05-22 15:20:00	12928	99654	102599	29489	17915	NULL	19366	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 15:20:01	NULL	NULL	NULL	NULL	NULL	3172	NULL	1707	4000	3467	3172	248	1164	3171	349	709	312	31	111	2568
2019-05-22 16:20:00	12917	99824	102689	29503	17923	NULL	19329	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 16:20:01	NULL	NULL	NULL	NULL	NULL	3173	NULL	1707	4001	3465	3172	248	1175	3172	336	709	312	31	111	2564
2019-05-22 17:20:00	NULL	99883	NULL	29406	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 17:20:01	12898	NULL	102689	NULL	17931	3174	19358	1712	3999	3476	3174	248	1178	3174	335	709	312	31	111	2563
2019-05-22 18:20:00	12890	99792	102709	29539	17918	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 18:20:01	NULL	NULL	NULL	NULL	NULL	3171	19314	1709	4000	3465	3171	248	1176	3171	336	707	312	31	111	2563
2019-05-22 19:20:00	12931	99837	102682	29541	17902	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 20:20:00	NULL	99684	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 20:20:01	12964	NULL	102726	29552	17929	3189	19354	1722	4006	3477	3189	NULL	1175	NULL	NULL	707	NULL	31	NULL	NULL
2019-05-22 20:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	248	NULL	3189	335	NULL	312	NULL	111	2563
2019-05-22 21:20:00	NULL	99889	102763	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 21:20:01	13001	NULL	NULL	29578	17981	3186	19421	1721	4008	3479	3186	248	1178	3184	338	707	312	31	111	2563
2019-05-22 22:20:00	13003	100202	102857	29497	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 22:20:01	NULL	NULL	NULL	NULL	18031	3194	19440	1728	4030	3490	3192	248	1179	3194	338	707	312	31	111	2563
2019-05-22 23:20:00	13002	100467	102987	29549	18061	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 23:20:01	NULL	NULL	NULL	NULL	NULL	3191	19441	1730	4038	3495	3191	248	1178	3191	338	707	312	31	112	2563
2019-05-23 00:20:00	13002	NULL	103156	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 00:20:01	NULL	100580	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 00:20:02	NULL	NULL	NULL	29558	18071	3191	19438	1731	4044	3497	3191	248	1178	3191	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 00:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	338	707	312	31	112	2563
2019-05-23 01:20:00	13002	100631	103212	NULL	18073	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 01:20:01	NULL	NULL	NULL	29594	NULL	3191	19433	1731	4050	3497	3191	248	1178	3191	338	707	312	31	112	2563
2019-05-23 02:20:00	13000	100649	103227	29610	18075	3191	19431	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 03:20:00	NULL	100669	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 03:20:01	12999	NULL	103252	29617	18074	3191	19431	1731	4050	3499	NULL	248	1178	3191	338	707	NULL	NULL	112	NULL
2019-05-23 03:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3191	NULL	NULL	NULL	NULL	NULL	312	31	NULL	2563
2019-05-23 04:20:00	13011	100693	103310	29620	18074	3190	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 04:20:01	NULL	NULL	NULL	NULL	NULL	NULL	19429	1732	4051	3499	3190	248	1178	3190	338	707	312	31	112	2563
2019-05-23 05:20:00	13011	100695	103334	29625	18074	3190	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 05:20:01	NULL	NULL	NULL	NULL	NULL	NULL	19429	1732	4052	3499	3190	248	1178	3190	338	707	312	31	112	2563
2019-05-23 06:20:00	13011	100702	103344	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 06:20:01	NULL	NULL	NULL	29625	18074	3190	19429	1732	4052	3499	3190	248	1178	3190	338	707	312	31	112	2563
2019-05-23 07:20:00	13011	100701	103348	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 07:20:01	NULL	NULL	NULL	29629	18074	3190	19429	1732	4052	3499	3190	248	1178	3190	338	707	312	31	112	2563
2019-05-23 08:20:00	13011	100695	103349	29630	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 08:20:01	NULL	NULL	NULL	NULL	18068	3190	19429	1732	4052	3499	3190	248	1178	3190	338	707	312	31	112	2563
2019-05-23 09:20:00	13011	100687	103345	29626	18068	3190	19429	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 09:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1732	4052	3497	3190	248	1178	3190	338	707	312	31	112	2563
2019-05-23 10:20:00	13011	100675	NULL	29615	18066	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 10:20:01	NULL	NULL	103332	NULL	NULL	3190	19426	1732	4052	3495	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 11:20:00	NULL	100629	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 11:20:01	13010	NULL	103274	29611	18052	3190	19307	1732	4049	3494	3190	248	1172	3190	338	707	312	31	112	2563
2019-05-23 12:20:00	13009	100594	103241	29605	18050	NULL	19247	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 12:20:01	NULL	NULL	NULL	NULL	NULL	3190	NULL	1732	4049	3494	3190	248	1171	3190	338	697	312	31	112	2563
2019-05-23 13:20:00	13021	100114	103155	29587	18079	3206	19224	1738	4050	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 13:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3511	3190	248	1178	3190	338	696	312	31	112	2563
2019-05-23 14:20:00	13044	NULL	103219	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 14:20:01	NULL	100214	NULL	29564	18129	3208	19308	1735	4057	3511	3208	249	1177	3208	338	696	312	31	112	2563
2019-05-23 15:20:00	13104	100452	103279	29623	18174	NULL	19298	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 15:20:01	NULL	NULL	NULL	NULL	NULL	3212	NULL	1740	4065	3515	3212	250	1177	3212	338	689	312	31	112	2563
2019-05-23 16:20:00	13118	100536	103369	29612	18242	NULL	19296	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 16:20:01	NULL	NULL	NULL	NULL	NULL	3218	NULL	1739	4068	3520	3218	250	1178	3218	338	689	312	31	112	2564
2019-05-23 17:20:00	NULL	100770	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 17:20:01	13164	NULL	103500	29625	18259	3231	19336	1739	4075	3530	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 18:20:00	13199	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 18:20:01	NULL	100880	103500	29691	18284	3231	19308	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 18:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1741	4080	3537	3232	250	1174	3231	333	691	312	31	112	2564
2019-05-23 19:20:00	13229	100956	103656	NULL	18293	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 19:20:01	NULL	NULL	NULL	29735	NULL	3236	19314	1743	4085	3547	3236	250	1174	3236	334	691	312	31	112	2564
2019-05-23 20:20:00	13254	101093	103762	29755	18322	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 20:20:01	NULL	NULL	NULL	NULL	NULL	3241	19356	1744	4085	3547	3241	250	1176	3244	334	691	312	31	112	2564
2019-05-23 21:20:00	13266	101179	NULL	NULL	18330	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 21:20:01	NULL	NULL	103823	29749	NULL	3246	19375	1749	4098	3555	3248	250	1176	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 21:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3246	336	693	312	31	113	2564
2019-05-23 22:20:00	NULL	100935	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 22:20:01	13277	NULL	103846	29795	18378	3248	19383	1757	4115	3563	3248	252	1180	3248	336	693	316	31	113	2564
2019-05-23 23:20:00	13280	101164	103954	29764	18412	NULL	19382	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 23:20:01	NULL	NULL	NULL	NULL	NULL	3247	NULL	1762	4125	3568	3247	252	1179	3249	339	693	316	31	113	2564
2019-05-24 00:20:00	13282	101214	104150	29798	18423	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 00:20:01	NULL	NULL	NULL	NULL	NULL	3247	19382	1763	4139	3570	3247	252	1180	3247	338	693	316	31	113	2564
2019-05-24 01:20:00	13282	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 01:20:01	NULL	101226	104195	29816	18423	3247	19382	1763	4143	3572	3247	252	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 01:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1180	3247	338	693	316	31	113	2564
2019-05-24 02:20:00	13282	101257	NULL	29824	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 02:20:01	NULL	NULL	104207	NULL	18423	3247	19382	1763	4141	3573	3247	252	1180	3247	338	693	316	31	113	2564
2019-05-24 03:20:00	13282	101295	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 03:20:01	NULL	NULL	104191	29830	18426	3247	19382	1763	4141	3573	3247	253	1180	3247	338	693	316	31	113	2564
2019-05-24 04:20:00	13282	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 04:20:01	NULL	101262	104200	29826	18426	3247	19382	1763	4141	3573	3247	253	1180	3247	338	693	316	31	113	2564
2019-05-24 05:20:00	NULL	101263	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 05:20:01	13282	NULL	104225	29826	18426	3247	19381	1763	4141	3572	3247	253	1180	3247	338	693	316	31	113	2564
2019-05-24 06:20:00	13282	101243	NULL	29825	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 06:20:01	NULL	NULL	104229	NULL	18426	3247	19381	1763	4141	3572	3247	253	NULL	3247	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 06:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1180	NULL	338	693	316	31	113	2564
2019-05-24 07:20:00	13282	101243	104230	NULL	18426	NULL	19381	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 07:20:01	NULL	NULL	NULL	29826	NULL	3247	NULL	1763	4141	3572	3247	253	1180	3247	338	693	316	31	113	2564
2019-05-24 08:20:00	13282	101240	104230	29826	18419	3247	19381	1763	4141	3572	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 09:20:00	NULL	101234	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 09:20:01	13282	NULL	104230	29826	18419	3247	19381	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 09:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1763	4141	3572	3247	253	1180	3247	338	693	316	31	113	2564
2019-05-24 10:20:00	13282	101232	NULL	29826	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 10:20:01	NULL	NULL	104228	NULL	18419	3247	19381	1763	4141	3572	3247	253	1179	3247	338	693	316	31	113	2564
2019-05-24 11:20:00	NULL	101234	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 11:20:01	13277	NULL	104223	29822	18416	3246	19276	1763	4141	3572	3246	253	1179	3246	338	691	316	31	113	2564
2019-05-24 12:20:01	13278	101218	104228	29818	18419	3246	19243	1763	4140	3572	3246	253	1179	3246	338	691	316	31	113	2571
2019-05-24 13:20:00	13354	101243	104235	29825	18449	NULL	19261	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 13:20:01	NULL	NULL	NULL	NULL	NULL	3246	NULL	1763	4140	3572	3246	253	1179	3246	338	691	316	31	113	2571
2019-05-24 14:20:00	13373	101416	104193	29783	18496	3260	19259	1768	4147	3580	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 14:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3260	253	1179	3260	340	692	316	31	113	2572
2019-05-24 15:20:00	13404	101437	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 15:20:01	NULL	NULL	104231	29789	18512	3261	19257	1766	4157	3580	3261	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 16:20:01	13426	101358	104296	29770	NULL	NULL	19273	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 16:20:02	NULL	NULL	NULL	NULL	18509	3257	NULL	1768	4160	3586	3257	252	1179	3257	343	691	316	31	113	2573
2019-05-24 17:20:00	13440	101417	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 17:20:01	NULL	NULL	104397	29771	18514	3259	19288	1771	4162	3586	3259	252	NULL	3259	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 17:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1176	NULL	343	690	316	31	113	2573
2019-05-24 18:20:00	13455	101448	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 18:20:01	NULL	NULL	104502	29782	18540	3259	19290	1773	4167	3586	3259	252	1177	3259	346	693	316	31	113	2573
2019-05-24 19:20:00	NULL	101502	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 19:20:01	13487	NULL	104583	29757	18544	3262	19332	1778	4175	3597	3262	252	1179	3262	346	693	316	31	113	2573
2019-05-24 20:20:00	13510	101633	104719	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 20:20:01	NULL	NULL	NULL	29806	18570	3262	19390	1782	4169	3597	3262	252	1183	3262	346	693	316	31	113	2573
2019-05-24 21:20:00	13537	101708	104764	29840	18597	NULL	19405	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
